バージョン,タイトル,ジャンル,アーティスト,プレー回数,BEGINNER 難易度,BEGINNER スコア,BEGINNER PGreat,BEGINNER Great,BEGINNER ミスカウント,BEGINNER クリアタイプ,BEGINNER DJ LEVEL,NORMAL 難易度,NORMAL スコア,NORMAL PGreat,NORMAL Great,NORMAL ミスカウント,NORMAL クリアタイプ,NORMAL DJ LEVEL,HYPER 難易度,HYPER スコア,HYPER PGreat,HYPER Great,HYPER ミスカウント,HYPER クリアタイプ,HYPER DJ LEVEL,ANOTHER 難易度,ANOTHER スコア,ANOTHER PGreat,ANOTHER Great,ANOTHER ミスカウント,ANOTHER クリアタイプ,ANOTHER DJ LEVEL,LEGGENDARIA 難易度,LEGGENDARIA スコア,LEGGENDARIA PGreat,LEGGENDARIA Great,LEGGENDARIA ミスカウント,LEGGENDARIA クリアタイプ,LEGGENDARIA DJ LEVEL,最終プレー日時
Resort Anthem,STELLAR WIND,HARD DANCE,L.E.D.,3,2,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2073,843,387,32,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-03-28 16:12
Resort Anthem,THE BLACK KNIGHT,GOA TRANCE,L.E.D.,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,11,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
Resort Anthem,THE DOOR INTO RAINBOW,TRANCE,L.E.D.,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
Resort Anthem,THE FALLEN,GOTH NU-STYLE GABBA,L.E.D.-G,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2112,881,350,36,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-03-04 11:29
Resort Anthem,Tropical April,VACATION DANCE,Risk Junk,1,0,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,11,2080,826,428,25,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2020-12-23 20:07
Resort Anthem,Vermillion,PSYCHE FUSION,Mystic Moon,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
Resort Anthem,Watch Out Pt.2,TECH-BREAKBEATS,DJ Mass MAD Izm* VS.DJ Yoshitaka,2,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,EASY CLEAR,---,12,1980,746,488,99,FAILED,B,0,0,0,0,---,NO PLAY,---,2021-02-16 17:16
Resort Anthem,WISE UP!,RESORT HOUSE,木之下慶行 feat.星野奏子,0,2,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
Resort Anthem,Wuv U,CANDY RAVE,kors k,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
Resort Anthem,XANADU OF TWO,DANCE POP,T.Kakuta With Starving Trancer + 森永真由美,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,EASY CLEAR,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
Resort Anthem,ZETA～素数の世界と超越者～,IDM,Zektbach,0,2,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
Resort Anthem,かげぬい ～ Ver.BENIBOTAN ～,NATSU MATSURI,CULTVOICE by S.S.D.PRODUCTS,0,3,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
Resort Anthem,中華急行,HAPPY HARDCORE,Ryu☆,0,0,0,0,0,---,NO PLAY,---,2,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
Resort Anthem,夕焼け ～Fading Day～,AURAL ADRENALINE,JAKAZiD,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,1990,765,460,18,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-03-23 20:29
Resort Anthem,旅人リラン,ELECLORE,XOGO BRYKK,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,1927,754,419,40,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2020-12-11 19:19
Resort Anthem,灼熱Beach Side Bunny,BROKEN SAMBA BREAK,DJ Mass MAD Izm*,5,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,ASSIST CLEAR,---,10,1525,606,313,30,HARD CLEAR,A,12,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2021-02-28 19:17
Resort Anthem,黒髪乱れし修羅となりて,撫子メタル,村正クオリア,2,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,12,2413,934,545,45,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2020-12-11 20:03
Lincle,24th Century BOY,EURO RAVE,Tatsh,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
Lincle,532nm,HARDCORE,Ryu☆,2,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,EASY CLEAR,---,11,1928,764,400,43,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-01-09 14:13
Lincle,Almace,TECHNO,Qrispy Joybox,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,1653,703,247,13,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-11-30 14:23
Lincle,BLACK.by X-Cross Fade,TECH-BREAKBEATS,DJ Mass MAD Izm*,3,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,1692,685,322,39,CLEAR,A,12,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2021-03-28 16:54
Lincle,CALL,WORLD/ELECTRONICA,猫叉Master,0,0,0,0,0,---,NO PLAY,---,2,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
Lincle,Castle on the Moon,DANCE SPEED,青龍,1,1,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,1869,752,365,23,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2020-12-23 19:51
Lincle,Change the World,SPEED POP,Tatsh feat.小田ユウ,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,1603,712,179,15,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-12-25 16:33
Lincle,DIAVOLO,TRANSCENDENTAL ETUDES,度胸兄弟,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,12,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
Lincle,Drive Me Crazy,AKIBA RAVE,kors k feat.古川未鈴,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
Lincle,Express Emotion,J-CORE,REDALiCE feat. Shihori,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,2181,963,255,18,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-12-25 16:36
Lincle,F,RENAISSANCE,D.J.Amuro,2,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,12,2711,1108,495,19,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-01-27 19:28
Lincle,Far east nightbird,DRUM'N'BASS,猫叉Master,1,2,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,1745,769,207,6,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-12-19 18:28
Lincle,fffff,HARD Pf,Five Hammer,2,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,10,1152,446,260,---,EASY CLEAR,C,12,2094,810,474,45,HARD CLEAR,B,0,0,0,0,---,NO PLAY,---,2021-03-23 20:20
Lincle,Flip Flap,CANDY HANDZ UP,kors k,1,1,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,1812,747,318,18,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-12-19 18:31
Lincle,Follow Tomorrow,J-DANCE POP,HHH×MM×ST,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,EASY CLEAR,---,10,1654,623,408,10,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2020-11-06 18:11
Lincle,HAERETICUS,ECCENTRIC,D.J.Amuro Vs MAX MAXIMIZER,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,12,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
Lincle,I'm so Happy,HAPPY HARDCORE,Ryu☆,0,2,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,8,0,0,0,---,FAILED,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
Lincle,In the Blackest Den,PROGRESSIVE ROCK,Bulluvegola,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,1998,799,400,37,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-01-05 19:03
Lincle,Infinite cave,DRUM'N'BASS,猫叉Master+,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
Lincle,LAX5 feat.Ryota Yoshinari,LOUD TECH,Katana Sounds,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
